name,base,response,value,content
List,Erp.BO.ShipDtlSearchSvc/List,200,Yes,"{""Company"":""157803"",""PackNum"":1,""PackLine"":1,""OrderNum"":1118,""OrderLine"":1,""OrderRelNum"":1,""LineType"":""PART"",""OurInventoryShipQty"":20,""OurJobShipQty"":0,""JobNum"":"""",""Packages"":1,""PartNum"":""6100501601"",""LineDesc"":""Genius G49D TIP"",""IUM"":""EA"",""RevisionNum"":"""",""ShipComment"":"""",""ShipCmpl"":true,""WarehouseCode"":""Main"",""BinNum"":""CAGE01"",""UpdatedInventory"":true,""XPartNum"":"""",""XRevisionNum"":"""",""ShpConNum"":0,""TMBilling"":false,""Invoiced"":true,""WUM"":""LB"",""LotNum"":""RFO721D02B"",""DimCode"":"""",""DUM"":"""",""DimConvFactor"":1,""InvoiceComment"":"""",""WarrantyCode"":"""",""CustNum"":788,""ShipToNum"":""1"",""EffectiveDate"":null,""MaterialDuration"":0,""LaborDuration"":0,""MiscDuration"":0,""MaterialMod"":"""",""LaborMod"":"""",""MiscMod"":"""",""MaterialExpiration"":null,""LaborExpiration"":null,""MiscExpiration"":null,""LastExpiration"":null,""WarrantyComment"":"""",""ContractNum"":0,""ContractCode"":"""",""Onsite"":false,""MatCovered"":false,""LabCovered"":false,""MiscCovered"":false,""Plant"":""MfgSys"",""ReadyToInvoice"":true,""SellingInventoryShipQty"":2,""SellingJobShipQty"":0,""SellingFactor"":1,""SalesUM"":""BOX"",""TotalNetWeight"":0,""WIPWarehouseCode"":"""",""WIPBinNum"":"""",""SellingFactorDirection"":""D"",""HeaderShipComment"":""Ship via Fedex Next Day - Account # 744706742\rPO# 0001819800"",""KitParentLine"":0,""ChangedBy"":""CYanelli"",""ChangeDate"":""2021-05-12T00:00:00-05:00"",""ChangeTime"":64970,""InventoryShipUOM"":""EA"",""JobShipUOM"":""EA"",""TrackSerialNum"":false,""JobLotNum"":"""",""BinType"":""Std"",""NotCompliant"":false,""ComplianceMsg"":"""",""DiscountPercent"":0,""PricePerCode"":"""",""Discount"":0,""DocDiscount"":0,""Rpt1Discount"":0,""Rpt2Discount"":0,""Rpt3Discount"":0,""ExtPrice"":0,""DocExtPrice"":0,""Rpt1ExtPrice"":0,""Rpt2ExtPrice"":0,""Rpt3ExtPrice"":0,""UnitPrice"":0,""DocUnitPrice"":0,""Rpt1UnitPrice"":0,""Rpt2UnitPrice"":0,""Rpt3UnitPrice"":0,""PickedAutoAllocatedQty"":0,""ShipToCustNum"":788,""InDiscount"":0,""DocInDiscount"":0,""Rpt1InDiscount"":0,""Rpt2InDiscount"":0,""Rpt3InDiscount"":0,""InExtPrice"":0,""DocInExtPrice"":0,""Rpt1InExtPrice"":0,""Rpt2InExtPrice"":0,""Rpt3InExtPrice"":0,""InUnitPrice"":0,""DocInUnitPrice"":0,""Rpt1InUnitPrice"":0,""Rpt2InUnitPrice"":0,""Rpt3InUnitPrice"":0,""InPrice"":false,""MFCustNum"":788,""MFShipToNum"":""1"",""UseOTMF"":false,""OTMFName"":"""",""OTMFAddress1"":"""",""OTMFAddress2"":"""",""OTMFAddress3"":"""",""OTMFCity"":"""",""OTMFState"":"""",""OTMFZIP"":"""",""OTMFContact"":"""",""OTMFFaxNum"":"""",""OTMFPhoneNum"":"""",""OTMFCountryNum"":0,""RenewalNbr"":0,""SysRevID"":77419079,""SysRowID"":""48dd0da8-dbbe-444b-9e78-1b199eb981a4"",""OurJobShipIUM"":"""",""RequestDate"":null,""OurReqQty"":0,""OurReqUM"":"""",""OurShippedQty"":0,""OurShippedUM"":"""",""OurRemainQty"":0,""OurRemainUM"":"""",""SellingReqQty"":0,""SellingReqUM"":"""",""SellingShippedQty"":0,""SellingShippedUM"":"""",""SellingRemainQty"":0,""SellingRemainUM"":"""",""SellingShipmentQty"":0,""SellingShipmentUM"":"""",""DisplayInvQty"":0,""DtlError"":false,""StockPart"":false,""WhseList"":"""",""DimCodeList"":"""",""InvoiceNum"":0,""LegalNumber"":"""",""ShipDate"":null,""ShipViaCode"":"""",""InvLegalNumber"":"""",""OurStockShippedQty"":0,""OurJobShippedQty"":0,""OrderRelOurReqQty"":0,""PartCompany"":"""",""PartPartNum"":"""",""KitFlag"":"""",""KitCompIssue"":false,""KitBackFlush"":false,""KitCompShipComplete"":false,""ExtJobNum"":"""",""LinkMsg"":"""",""PONum"":"""",""KitQtyFromInvEnabled"":false,""KitParentIssue"":false,""KitPartNum"":"""",""KitBinNum"":"""",""KitDescription"":"""",""KitIUM"":"""",""KitLotNum"":"""",""KitQtyFromInv"":0,""KitSerialTracked"":false,""KitTrackLots"":false,""KitWarehouse"":"""",""KitWarehouseCodeDesc"":"""",""KitWhseList"":"""",""PartAESExp"":"""",""PartECNNumber"":"""",""PartExpLicNumber"":"""",""PartExpLicType"":"""",""PartHazClass"":"""",""PartHazGvrnmtID"":"""",""PartHazItem"":false,""PartHazPackInstr"":"""",""PartHazSub"":"""",""PartHazTechName"":"""",""PartHTS"":"""",""PartNAFTAOrigCountry"":"""",""PartNAFTAPref"":"""",""PartNAFTAProd"":"""",""PartOrigCountry"":"""",""PartSchedBcode"":"""",""PartUseHTSDesc"":false,""KitMassIssue"":false,""LineContentValue"":0,""EnableJobFields"":false,""OrderHold"":false,""EnableInvSerialBtn"":false,""EnableMfgSerialBtn"":false,""EnablePOSerialBtn"":false,""LineTax"":0,""DocLineTax"":0,""CurrencyCode"":"""",""Rpt1LineTax"":0,""Rpt2LineTax"":0,""Rpt3LineTax"":0,""BuyToOrder"":false,""DropShip"":false,""PackSlip"":"""",""ProjectID"":"""",""MFCustID"":"""",""MarkForAddrList"":"""",""BinNumDescription"":""Inventory Cage 1"",""ContractCodeContractDescription"":"""",""CustNumName"":""Mary Hitchcock Memorial Hospital"",""CustNumBTName"":"""",""CustNumCustID"":""101369"",""DimensionDimCodeDescription"":"""",""JobNumPartDescription"":"""",""LotPartLotDescription"":"""",""OrderLineLineDesc"":""Genius G49D TIP"",""OrderNumCardMemberName"":"""",""OrderNumCurrencyCode"":""USD"",""OTMFCountryDescription"":"""",""PackNumShipStatus"":""INVOICED"",""PartNumPartDescription"":""Genius G49D TIP"",""PartNumSellingFactor"":1,""PartNumTrackSerialNum"":false,""PartNumPricePerCode"":""E"",""PartNumTrackDimension"":false,""PartNumIUM"":""EA"",""PartNumTrackLots"":true,""PartNumSalesUM"":""BOX"",""PlantName"":""Main Site"",""WarehouseCodeDescription"":""Main"",""WarrantyCodeWarrDescription"":"""",""WIPWarehouseCodeDescription"":"""",""VendorNum"":0,""PurPoint"":"""",""KitAttributeSetID"":0,""RowMod"":""""}"
ShipToes,Erp.BO.ShipToSvc/ShipToes,200,Yes,"{""Company"":""157803"",""CustNum"":3,""ShipToNum"":"""",""Name"":""TEST AESTHETICS"",""Address1"":""123 Money Way"",""Address2"":"""",""Address3"":"""",""City"":""Billerica"",""State"":""MA"",""ZIP"":""01821"",""Country"":""USA"",""ResaleID"":"""",""SalesRepCode"":""LDOLYMPI"",""TerritoryID"":""MA"",""ShipViaCode"":""BEST"",""PrimSCon"":0,""FaxNum"":"""",""PhoneNum"":"""",""TaxExempt"":"""",""EDIShipNum"":"""",""CountryNum"":1,""LangNameID"":""enu"",""BorderCrossing"":"""",""FormatStr"":"""",""TaxRegionCode"":"""",""EMailAddress"":"""",""TerritorySelect"":""SYNC"",""PendingTerritoryID"":"""",""CreatedByEDI"":false,""ExternalID"":"""",""TaxAuthorityCode"":"""",""GlobalLock"":false,""EDICode"":"""",""DemandDeliveryDays"":0,""DemandDateType"":""S"",""DemandAddLeadTime"":0,""DemandAddAction"":""B"",""DemandChangeLeadTime"":0,""DemandChangeAction"":""B"",""DemandCancelLeadTime"":0,""DemandCancelAction"":""B"",""DemandNewLineLeadTime"":0,""DemandNewLineAction"":""B"",""DemandQtyChangeLeadTime"":0,""DemandQtyChangeAction"":""B"",""DemandChangeDateLeadTime"":0,""DemandChangeDateAction"":""B"",""TradingPartnerName"":"""",""ResDelivery"":false,""SatDelivery"":false,""SatPickup"":false,""Hazmat"":false,""DocOnly"":false,""RefNotes"":"""",""ApplyChrg"":false,""ChrgAmount"":0,""COD"":false,""CODFreight"":false,""CODCheck"":false,""CODAmount"":0,""GroundType"":"""",""NotifyFlag"":false,""NotifyEMail"":"""",""DeclaredIns"":false,""DeclaredAmt"":0,""PeriodicityCode"":0,""ServSignature"":false,""ServAlert"":false,""ServHomeDel"":false,""DeliveryType"":"""",""ServDeliveryDate"":null,""ServPhone"":"""",""ServInstruct"":"""",""ServRelease"":false,""ServAuthNum"":"""",""ServRef1"":"""",""CommercialInvoice"":false,""ServRef2"":"""",""ShipExprtDeclartn"":false,""ServRef3"":"""",""CertOfOrigin"":false,""ServRef4"":"""",""LetterOfInstr"":false,""ServRef5"":"""",""HazardousShipment"":false,""OverrideCarrier"":false,""IntrntlShip"":false,""OverrideService"":false,""DemandUseCustomerValues"":true,""TaxRegReason"":"""",""EarlyBuffer"":0,""OrgRegCode"":"""",""LateBuffer"":0,""DemandUnitPriceDiff"":false,""DemandUnitPriceDiffAction"":""B"",""ExcFromVal"":false,""AddressVal"":false,""DemandCheckForPart"":false,""DemandCheckForPartAction"":""B"",""FFID"":"""",""FFAddress1"":"""",""FFAddress2"":"""",""FFCity"":"""",""FFState"":"""",""FFZip"":"""",""FFCountry"":"""",""FFContact"":"""",""FFCompName"":"""",""FFPhoneNum"":"""",""ChangedBy"":""nsharma"",""ChangeDate"":""2022-08-08T00:00:00-05:00"",""ChangeTime"":35088,""IndividualPackIDs"":false,""FFCountryNum"":0,""NonStdPkg"":false,""DeliveryConf"":1,""AddlHdlgFlag"":false,""UPSQuantumView"":false,""UPSQVShipFromName"":"""",""UPSQVMemo"":"""",""FFAddress3"":"""",""ETCAddrChg"":false,""IsAlternate"":false,""MasterCustNum"":0,""MasterShipToNum"":"""",""DemandCheckForRev"":false,""DemandCheckForRevAction"":"""",""DemandCheckPartialShip"":false,""DemandCheckShipAction"":""B"",""DemandCloseRejSkd"":false,""DemandPricing"":"""",""PriceTolerance"":0,""CheckDateCapPromise"":false,""CheckConfirmCapPromise"":false,""CheckUpdateCapPromise"":false,""DemandCapPromiseDate"":"""",""DemandCapPromiseAction"":"""",""DemandCapPromiseUpdate"":"""",""OTSmartString"":false,""LegalName"":"""",""DemandCheckConfig"":false,""DemandCheckCfgAction"":"""",""WIWebShipTo"":false,""SysRevID"":96577190,""SysRowID"":""c950011d-c774-4b94-a627-8f8718913c73"",""AGApartment"":"""",""AGExtraStreetNumber"":"""",""AGFloor"":"""",""AGGrossIncomeTaxID"":"""",""AGLocationCode"":"""",""AGNeighborhood"":"""",""AGProvinceCode"":"""",""AGStreet"":"""",""AGStreetNumber"":"""",""EntityUseCode"":"""",""DemandCheckForRunOutPart"":false,""DemandCheckForRunOutPartAction"":""B"",""INExciseRegNumber"":"""",""INVATNumber"":"""",""INSTRegistration"":"""",""MXCURP"":"""",""MXMunicipio"":"""",""MXFederalID"":"""",""INTaxRegistrationID"":"""",""PEUBIGEOCode"":"""",""EORINumber"":"""",""TaxValidationStatus"":0,""TaxValidationDate"":null,""HMRCTaxValidationLog"":"""",""COASegReferences"":"""",""ContactName"":"""",""DspFormatStr"":"""",""GlbFlag"":false,""GlbLink"":"""",""IntegrationFlag"":false,""IntRunChangeCountry"":false,""PeriodicityDesc"":"""",""PeriodicityList"":"""",""PrimaryShipTo"":false,""SalesTaxID"":"""",""ServiceTaxID"":"""",""TerritorySelectDescription"":"""",""TerrSelectFlag"":""SYST"",""AddrList"":"""",""LanguageDescription"":""English/United States"",""BitFlag"":0,""AGLocationDescription"":"""",""AGProvinceDescription"":"""",""CountryISOCode"":"""",""CountryEUMember"":false,""CustNumName"":""TEST AESTHETICS"",""CustNumCustID"":""TEST"",""CustNumBTName"":""TEST AESTHETICS"",""DeliveryTypeDescription"":"""",""MasterCustIDBTName"":"""",""MasterCustIDCustID"":"""",""MasterCustIDName"":"""",""SalesRepName"":""Lauren D'Olympio"",""ShipViaWebDesc"":"""",""ShipViaDescription"":""Best Way"",""TATaxAuthorityDescription"":"""",""TaxRegionDescription"":"""",""TerritoryTerritoryDesc"":""Massachusetts"",""RowMod"":""""}"
ShipToAttches,Erp.BO.ShipToSvc/ShipToAttches,200,No,
ShipToLabExpRates,Erp.BO.ShipToSvc/ShipToLabExpRates,200,No,
List,Erp.BO.ShipToSvc/List,200,Yes,"{""Company"":""157803"",""CustNum"":3,""ShipToNum"":"""",""Name"":""TEST AESTHETICS"",""Address1"":""123 Money Way"",""Address2"":"""",""Address3"":"""",""City"":""Billerica"",""State"":""MA"",""ZIP"":""01821"",""Country"":""USA"",""ResaleID"":"""",""SalesRepCode"":""LDOLYMPI"",""TerritoryID"":""MA"",""ShipViaCode"":""BEST"",""PrimSCon"":0,""FaxNum"":"""",""PhoneNum"":"""",""TaxExempt"":"""",""EDIShipNum"":"""",""CountryNum"":1,""LangNameID"":""enu"",""BorderCrossing"":"""",""FormatStr"":"""",""TaxRegionCode"":"""",""EMailAddress"":"""",""TerritorySelect"":""SYNC"",""PendingTerritoryID"":"""",""CreatedByEDI"":false,""ExternalID"":"""",""TaxAuthorityCode"":"""",""GlobalLock"":false,""EDICode"":"""",""DemandDeliveryDays"":0,""DemandDateType"":""S"",""DemandAddLeadTime"":0,""DemandAddAction"":""B"",""DemandChangeLeadTime"":0,""DemandChangeAction"":""B"",""DemandCancelLeadTime"":0,""DemandCancelAction"":""B"",""DemandNewLineLeadTime"":0,""DemandNewLineAction"":""B"",""DemandQtyChangeLeadTime"":0,""DemandQtyChangeAction"":""B"",""DemandChangeDateLeadTime"":0,""DemandChangeDateAction"":""B"",""TradingPartnerName"":"""",""ResDelivery"":false,""SatDelivery"":false,""SatPickup"":false,""Hazmat"":false,""DocOnly"":false,""RefNotes"":"""",""ApplyChrg"":false,""ChrgAmount"":0,""COD"":false,""CODFreight"":false,""CODCheck"":false,""CODAmount"":0,""GroundType"":"""",""NotifyFlag"":false,""NotifyEMail"":"""",""DeclaredIns"":false,""DeclaredAmt"":0,""PeriodicityCode"":0,""ServSignature"":false,""ServAlert"":false,""ServHomeDel"":false,""DeliveryType"":"""",""ServDeliveryDate"":null,""ServPhone"":"""",""ServInstruct"":"""",""ServRelease"":false,""ServAuthNum"":"""",""ServRef1"":"""",""CommercialInvoice"":false,""ServRef2"":"""",""ShipExprtDeclartn"":false,""ServRef3"":"""",""CertOfOrigin"":false,""ServRef4"":"""",""LetterOfInstr"":false,""ServRef5"":"""",""HazardousShipment"":false,""OverrideCarrier"":false,""IntrntlShip"":false,""OverrideService"":false,""DemandUseCustomerValues"":true,""TaxRegReason"":"""",""EarlyBuffer"":0,""OrgRegCode"":"""",""LateBuffer"":0,""DemandUnitPriceDiff"":false,""DemandUnitPriceDiffAction"":""B"",""ExcFromVal"":false,""AddressVal"":false,""DemandCheckForPart"":false,""DemandCheckForPartAction"":""B"",""FFID"":"""",""FFAddress1"":"""",""FFAddress2"":"""",""FFCity"":"""",""FFState"":"""",""FFZip"":"""",""FFCountry"":"""",""FFContact"":"""",""FFCompName"":"""",""FFPhoneNum"":"""",""ChangedBy"":""nsharma"",""ChangeDate"":""2022-08-08T00:00:00-05:00"",""ChangeTime"":35088,""IndividualPackIDs"":false,""FFCountryNum"":0,""NonStdPkg"":false,""DeliveryConf"":1,""AddlHdlgFlag"":false,""UPSQuantumView"":false,""UPSQVShipFromName"":"""",""UPSQVMemo"":"""",""FFAddress3"":"""",""ETCAddrChg"":false,""IsAlternate"":false,""MasterCustNum"":0,""MasterShipToNum"":"""",""DemandCheckForRev"":false,""DemandCheckForRevAction"":"""",""DemandCheckPartialShip"":false,""DemandCheckShipAction"":""B"",""DemandCloseRejSkd"":false,""DemandPricing"":"""",""PriceTolerance"":0,""CheckDateCapPromise"":false,""CheckConfirmCapPromise"":false,""CheckUpdateCapPromise"":false,""DemandCapPromiseDate"":"""",""DemandCapPromiseAction"":"""",""DemandCapPromiseUpdate"":"""",""OTSmartString"":false,""LegalName"":"""",""DemandCheckConfig"":false,""DemandCheckCfgAction"":"""",""SysRevID"":96577190,""SysRowID"":""c950011d-c774-4b94-a627-8f8718913c73"",""AddrList"":"""",""ContactName"":"""",""DspFormatStr"":"""",""TerrSelectFlag"":""SYST"",""TerritorySelectDescription"":"""",""PeriodicityList"":"""",""IntegrationFlag"":false,""GlbLink"":"""",""GlbFlag"":false,""PrimaryShipTo"":false,""PeriodicityDesc"":"""",""CustID"":""TEST"",""CustNumBTName"":"""",""CustNumCustID"":"""",""CustNumName"":"""",""DeliveryTypeDescription"":"""",""LanguageDescription"":"""",""MasterCustIDName"":"""",""MasterCustIDBTName"":"""",""MasterCustIDCustID"":"""",""SalesRepName"":"""",""ShipViaDescription"":"""",""ShipViaWebDesc"":"""",""TATaxAuthorityDescription"":"""",""TaxRegionDescription"":"""",""TerritoryTerritoryDesc"":"""",""RowMod"":""""}"
ShipVias,Erp.BO.ShipViaSvc/ShipVias,200,Yes,"{""Company"":""157803"",""ShipViaCode"":""AIRB"",""Description"":""Airborne"",""IStatCode"":"""",""RequiresBorder"":false,""TrackingURL"":"""",""TrackingNumPlaceHolder"":"""",""WebDesc"":"""",""Carrier"":"""",""SCAC"":"""",""GlobalShipVia"":false,""GlobalLock"":false,""WIApplication"":"""",""WebShipVia"":"""",""SysRevID"":77015648,""SysRowID"":""ff879854-d911-44af-be0b-298c86814b17"",""AGAFIPResponsibilityCode"":"""",""AGIDDocTypeCode"":"""",""AGIDDocumentNumber"":"""",""AGApartment"":"""",""AGExtraStreetNumber"":"""",""AGFloor"":"""",""AGLocationCode"":"""",""AGNeighborhood"":"""",""AGProvinceCode"":"""",""AGStreet"":"""",""AGStreetNumber"":"""",""Inactive"":false,""MXPermitType"":"""",""MXPermitNum"":"""",""VehicleLicensePlate"":"""",""VehicleType"":"""",""VehicleYear"":0,""IntraEUTransportMode"":"""",""ContainerShip"":false,""SystemDefault"":false,""EnableBorderCrossing"":false,""HasIntl"":false,""BitFlag"":0,""RowMod"":""""}"
ShipViaAttches,Erp.BO.ShipViaSvc/ShipViaAttches,200,No,
LangDescs,Erp.BO.ShipViaSvc/LangDescs,200,No,
ShipViaTrailers,Erp.BO.ShipViaSvc/ShipViaTrailers,200,No,
List,Erp.BO.ShipViaSvc/List,200,Yes,"{""Company"":""157803"",""ShipViaCode"":""AIRB"",""Description"":""Airborne"",""IStatCode"":"""",""RequiresBorder"":false,""TrackingURL"":"""",""TrackingNumPlaceHolder"":"""",""WebDesc"":"""",""Carrier"":"""",""SCAC"":"""",""GlobalShipVia"":false,""GlobalLock"":false,""SysRevID"":77015648,""SysRowID"":""ff879854-d911-44af-be0b-298c86814b17"",""SystemDefault"":false,""HasIntl"":false,""EnableBorderCrossing"":false,""RowMod"":""""}"
ShipWhseSearches,Erp.BO.ShipWhseSearchSvc/ShipWhseSearches,200,Yes,"{""Company"":""157803"",""PartNum"":""12255-002"",""WarehouseCode"":""Main"",""CountedDate"":""2022-07-31T00:00:00-05:00"",""OnHandQty"":0,""NonNettableQty"":0,""SalesReservedQty"":0,""SalesPickingQty"":0,""SalesPickedQty"":0,""JobReservedQty"":0,""KBCode"":"""",""MinimumQty"":0,""MaximumQty"":0,""SafetyQty"":0,""KBPONUM"":0,""KBPOLine"":0,""KBWarehouseCode"":"""",""KBBinNum"":"""",""KBPlant"":"""",""KBQty"":0,""AllocQty"":0,""SysRowID"":""7234cba9-e057-4749-a79f-258df3321cba"",""SalesAllocQty"":0,""JobAllocQty"":0,""JobUnfirmAllocQty"":0,""Plant"":"""",""DefaultWhse"":false,""IsUserAllowed"":false,""RemotePlant"":"""",""SharedWarehouse"":false,""BitFlag"":0,""WarehouseCodeDescription"":""Main"",""RowMod"":""""}"
List,Erp.BO.ShipWhseSearchSvc/List,200,Yes,"{""Company"":""157803"",""PartNum"":""12255-002"",""WarehouseCode"":""Main"",""CountedDate"":""2022-07-31T00:00:00-05:00"",""OnHandQty"":0,""NonNettableQty"":0,""SalesReservedQty"":0,""SalesPickingQty"":0,""SalesPickedQty"":0,""JobReservedQty"":0,""KBCode"":"""",""MinimumQty"":0,""MaximumQty"":0,""SafetyQty"":0,""KBPONUM"":0,""KBPOLine"":0,""KBWarehouseCode"":"""",""KBBinNum"":"""",""KBPlant"":"""",""KBQty"":0,""AllocQty"":0,""SysRowID"":""7234cba9-e057-4749-a79f-258df3321cba"",""SalesAllocQty"":0,""JobAllocQty"":0,""JobUnfirmAllocQty"":0,""Plant"":"""",""DefaultWhse"":false,""WarehouseCodeDescription"":""Main"",""SharedWarehouse"":false,""RemotePlant"":"""",""IsUserAllowed"":false,""PlantName"":"""",""RowMod"":""""}"
ShopLoads,Erp.BO.ShopLoadSvc/ShopLoads,200,No,
List,Erp.BO.ShopLoadSvc/List,200,No,
ShopWrns,Erp.BO.ShopWrnSvc/ShopWrns,Request failed with status code 400,,
List,Erp.BO.ShopWrnSvc/List,Request failed with status code 400,,
SkipLotCtls,Erp.BO.SkipLotCtlSvc/SkipLotCtls,Request failed with status code 400,,
List,Erp.BO.SkipLotCtlSvc/List,Request failed with status code 400,,
SNTranSearches,Erp.BO.SNTranSearchSvc/SNTranSearches,200,Yes,"{""Company"":""157803"",""PartNum"":""6011755001"",""SerialNumber"":""EDC58521A001"",""TranNum"":1,""TranType"":""PUR-STK"",""PackNum"":0,""PackLine"":0,""CallNum"":0,""CallLine"":0,""RMANum"":0,""RMALine"":0,""EntryPerson"":""DCurry"",""TranDate"":""2021-11-12T00:00:00-06:00"",""JobNum"":"""",""AssemblySeq"":0,""MtlSeq"":0,""VendorNum"":369,""PurPoint"":"""",""PackSlip"":""L210115"",""PackSlipLine"":1,""SNPrefix"":"""",""SNFormat"":""x(30)"",""SNBaseStructure"":""CHARACTER"",""SNBaseNumber"":""EDC58521A001"",""ScrapReasonCode"":"""",""SNReference"":"""",""RMAReceipt"":0,""DMRNum"":0,""SysDate"":""2021-11-12T00:00:00-06:00"",""SysTime"":40313,""OprSeq"":0,""WareHouseCode"":""Main"",""BinNum"":""CAGE01"",""WarrExpiration"":null,""CustNum"":0,""ShipToNum"":"""",""NonConfNum"":0,""TFPackNum"":0,""TFPackLine"":0,""OrderNum"":0,""OrderLine"":0,""OrderRelNum"":0,""PrevSNStatus"":"""",""RMADisp"":0,""ShippedFrom"":"""",""SNStatus"":""INVENTORY"",""Voided"":false,""FullyMatched"":false,""RawSerialNum"":""EDC58521A001"",""SNMask"":"""",""AddedByMatching"":false,""SNMaskSuffix"":"""",""SNMaskPrefix"":"""",""Scrapped"":false,""DMRActionNum"":0,""FailSelect"":false,""LineDetailNum"":1,""TranAdd"":false,""SubConOprSeq"":0,""ScrapLaborHedSeq"":0,""ScrapLaborDtlSeq"":0,""LastLbrOprSeq"":0,""LotNum"":"""",""DropShipPackSlip"":"""",""DropShipPackLine"":0,""NextLbrOprSeq"":0,""NextLbrAssySeq"":0,""SysRevID"":86743950,""SysRowID"":""9b51ecb1-40e8-4bd5-b625-47b0bba6e883"",""ShipToCustNum"":0,""Latitude"":0,""Longitude"":0,""Altitude"":0,""FSAssetClassCode"":"""",""FSServiceLevelAgreement"":"""",""Accuracy"":0,""MeterReading"":0,""OTS"":false,""OTSAddress1"":"""",""OTSAddress2"":"""",""OTSAddress3"":"""",""OTSCity"":"""",""OTSContact"":"""",""OTSCountryNum"":0,""OTSCustSaved"":false,""OTSFaxNum"":"""",""OTSName"":"""",""OTSPhoneNum"":"""",""OTSResaleID"":"""",""OTSSaveAs"":"""",""OTSSaveCustID"":"""",""OTSShipToNum"":"""",""OTSState"":"""",""OTSTaxRegionCode"":"""",""OTSZip"":"""",""PriorJobNum"":"""",""PriorAssemblySeq"":0,""PriorMtlSeq"":0,""PriorPartNum"":"""",""PCID"":"""",""MscPackNum"":0,""MscPackLine"":0,""AssetNum"":"""",""AdditionNum"":0,""DisposalNum"":0,""SendToFSA"":false,""AttributeSetID"":0,""TFOrdNum"":"""",""TFOrdLine"":0,""OTSTaxValidationStatus"":0,""OTSTaxValidationDate"":null,""DispSysTime"":""11:11"",""ShpLegalNum"":"""",""BitFlag"":0,""AssemblySeqDescription"":"""",""BinNumDescription"":""Inventory Cage 1"",""CallLineLineDesc"":"""",""CustNumCustID"":"""",""CustNumName"":"""",""CustNumBTName"":"""",""DMRNumPartDescription"":"""",""JobNumPartDescription"":"""",""PackLineLineDesc"":"""",""PackNumName"":"""",""PartNumTrackDimension"":false,""PartNumSellingFactor"":1,""PartNumPricePerCode"":""E"",""PartNumTrackLots"":false,""PartNumTrackSerialNum"":true,""PartNumPartDescription"":""Hollywood Spectra 585nm (GOLD) DYE Handpiece"",""PartNumIUM"":""EA"",""PartNumSalesUM"":""EA"",""RMALineLineDesc"":"""",""SerialNumberSNStatus"":""INVENTORY"",""ShipToCustName"":"""",""VendorNumDefaultFOB"":"""",""VendorNumCurrencyCode"":""USD"",""VendorNumCountry"":"""",""VendorNumZIP"":"""",""VendorNumCity"":"""",""VendorNumTermsCode"":"""",""VendorNumAddress2"":"""",""VendorNumAddress1"":"""",""VendorNumState"":"""",""VendorNumVendorID"":""V0368"",""VendorNumAddress3"":"""",""VendorNumName"":""Lutronic Corp."",""WareHouseCodeDescription"":""Main"",""RowMod"":""""}"
